GeneID,trivial_name,aux_sens,intersection
AT4G01250,WRKY_WRKY22_colamp_a,TRUE,AT1G02500/AT1G10480/AT1G12010/AT1G22810/AT1G25560/AT1G36060/AT1G48420/AT1G66350/AT1G74840/AT2G05520/AT2G28160/AT2G28160/AT2G31730/AT2G33710/AT2G47460/AT3G04720/AT3G06490/AT3G08040/AT3G50480/AT3G59900/AT4G18450/AT4G18780/AT4G19690/AT4G23750/AT4G32800/AT4G36900/AT5G10720/AT5G13910/AT5G18560/AT5G40770/AT5G44790/AT5G47220/AT5G61590/AT5G61890/AT5G64900
AT5G41570,WRKY_WRKY24_col_a,FALSE,AT1G22810/AT1G62300/AT1G74840/AT2G28160/AT2G28160/AT2G33710/AT2G33710/AT2G46370/AT3G04720/AT3G50480/AT3G59900/AT4G18780/AT4G19690/AT4G36900/AT5G10720/AT5G13910/AT5G18560/AT5G40770/AT5G61590/AT5G61890
AT5G41570,WRKY_WRKY24_colamp_a,FALSE,AT1G05010/AT1G10480/AT1G21140/AT1G22810/AT1G48420/AT1G74840/AT2G28160/AT2G28160/AT2G33710/AT2G33710/AT2G47460/AT2G47460/AT3G04720/AT3G06490/AT3G08040/AT3G51430/AT3G59900/AT4G18780/AT4G19690/AT4G23750/AT4G36900/AT4G38130/AT5G10720/AT5G13910/AT5G18560/AT5G40770/AT5G61590/AT5G64900
AT2G30250,WRKY_WRKY25_col_a,TRUE,AT1G05710/AT1G12010/AT1G18570/AT1G22810/AT1G62300/AT2G28160/AT2G33710/AT2G46370/AT3G04720/AT3G06490/AT3G20860/AT3G59900/AT4G18780/AT4G19690/AT4G23750/AT4G36900/AT5G10720/AT5G13910/AT5G18560/AT5G39610/AT5G61590
AT2G30250,WRKY_WRKY25_colamp_a,TRUE,AT1G05010/AT1G05010/AT1G05710/AT1G12010/AT1G18570/AT1G21140/AT1G22810/AT1G22810/AT1G36060/AT1G48420/AT1G48420/AT1G62300/AT1G68765/AT1G70560/AT1G74660/AT1G74840/AT1G77200/AT2G19590/AT2G28160/AT2G28160/AT2G31730/AT2G33710/AT2G38120/AT2G46370/AT2G47460/AT3G04720/AT3G04720/AT3G06490/AT3G08040/AT3G20860/AT3G59900/AT4G11140/AT4G11280/AT4G18780/AT4G19690/AT4G23750/AT4G23750/AT4G36900/AT5G10720/AT5G13910/AT5G18560/AT5G39610/AT5G40770/AT5G61590
AT5G52830,WRKY_WRKY27_col_a,TRUE,AT2G28160/AT2G28160/AT3G04720/AT3G59900/AT4G18780/AT4G19690/AT5G18560/AT5G61590
AT5G52830,WRKY_WRKY27_colamp_a,TRUE,AT1G02500/AT1G10480/AT1G12010/AT1G22810/AT1G22810/AT1G25560/AT1G36060/AT1G48420/AT1G62300/AT1G66350/AT1G74660/AT1G74840/AT2G05520/AT2G28160/AT2G28160/AT2G31730/AT2G33710/AT2G44840/AT2G47460/AT3G04720/AT3G06490/AT3G08040/AT3G20860/AT3G50480/AT3G59900/AT4G11140/AT4G18450/AT4G18780/AT4G19690/AT4G19690/AT4G23750/AT4G32800/AT4G36900/AT4G38130/AT5G10720/AT5G13910/AT5G18560/AT5G40770/AT5G40770/AT5G44790/AT5G47220/AT5G61590/AT5G61890/AT5G64900
AT4G18170,WRKY_WRKY28_col_a,FALSE,AT1G02500/AT1G05010/AT1G05010/AT1G05710/AT1G12010/AT1G18570/AT1G18570/AT1G22810/AT1G22810/AT1G36060/AT1G62300/AT1G68765/AT1G68765/AT1G74660/AT1G74660/AT1G74840/AT1G74840/AT1G77200/AT2G19590/AT2G28160/AT2G28160/AT2G31730/AT2G33710/AT2G44840/AT2G46370/AT2G46830/AT3G04580/AT3G04720/AT3G06490/AT3G06490/AT3G20860/AT3G50480/AT3G50480/AT3G59900/AT4G11280/AT4G18780/AT4G19690/AT4G23750/AT4G36900/AT5G10720/AT5G13910/AT5G18560/AT5G40770/AT5G47220/AT5G61590/AT5G61890/AT5G64900
AT4G23550,WRKY_WRKY29_col_a,FALSE,AT1G22810/AT1G22810/AT1G62300/AT2G28160/AT3G04720/AT3G06490/AT3G08040/AT3G50480/AT4G18780/AT4G19690/AT4G36900
AT4G23550,WRKY_WRKY29_colamp_a,FALSE,AT1G12010/AT1G22810/AT1G25560/AT1G36060/AT1G48420/AT1G68765/AT1G74660/AT1G74840/AT1G77200/AT2G19590/AT2G28160/AT2G28160/AT2G33710/AT2G38120/AT2G44840/AT3G04720/AT3G06490/AT3G08040/AT3G20860/AT3G23150/AT3G50480/AT3G59900/AT4G18780/AT4G19690/AT4G36900/AT4G38130/AT5G10720/AT5G13910/AT5G18560/AT5G40770/AT5G47220/AT5G53290/AT5G61890/AT5G64900
AT2G03340,WRKY_WRKY3_col_a,FALSE,AT1G22810/AT3G04720/AT4G19690
AT5G24110,WRKY_WRKY30_colamp_a,TRUE,AT1G48420/AT1G74840/AT2G28160/AT3G04720/AT3G06490/AT3G08040/AT4G18780/AT4G19690/AT5G40770/AT5G61590
AT4G22070,WRKY_WRKY31_colamp_a,TRUE,AT1G22810/AT1G48420/AT1G74840/AT2G28160/AT3G04720/AT3G59900/AT4G19690/AT4G23750/AT5G10720
AT2G38470,WRKY_WRKY33_col_a,TRUE,AT1G05010/AT1G05710/AT1G12010/AT1G18570/AT1G22810/AT1G22810/AT1G36060/AT1G62300/AT2G28160/AT2G33710/AT2G46370/AT3G04720/AT3G04720/AT3G06490/AT3G20860/AT3G59900/AT4G18780/AT4G19690/AT4G23750/AT4G36900/AT5G10720/AT5G13910/AT5G18560
AT1G80840,WRKY_WRKY40_col,TRUE,AT1G05010/AT1G12010/AT1G18570/AT1G22810/AT1G36060/AT1G62300/AT1G74660/AT2G19590/AT2G25820/AT2G28160/AT3G04720/AT3G04720/AT3G20860/AT3G59900/AT4G17490/AT4G19690/AT4G23750/AT5G10520/AT5G10720/AT5G13910/AT5G39610/AT5G39610/AT5G47230/AT5G61890/AT5G64900
AT3G01970,WRKY_WRKY45_col_a,TRUE,AT1G02500/AT1G05710/AT1G10480/AT1G12010/AT1G18570/AT1G22810/AT1G22810/AT1G36060/AT1G74660/AT1G74840/AT2G05520/AT2G28160/AT2G28160/AT2G31730/AT2G41230/AT2G46370/AT3G04720/AT3G20860/AT3G50480/AT3G59900/AT4G19690/AT4G36900/AT5G10720/AT5G13910/AT5G18560/AT5G47220/AT5G61590/AT5G61890
AT3G01970,WRKY_WRKY45_colamp_a,TRUE,AT1G74660/AT3G59900/AT4G36900/AT5G10720/AT5G13910/AT5G18560
AT5G26170,WRKY_WRKY50_col_a,FALSE,AT1G02500/AT1G05010/AT1G10480/AT1G12010/AT1G18570/AT1G21140/AT1G22810/AT1G22810/AT1G36060/AT1G68765/AT1G74660/AT2G28160/AT2G28160/AT2G31730/AT2G41230/AT2G46370/AT2G46370/AT2G47460/AT3G06490/AT3G20860/AT3G49700/AT3G50480/AT3G51430/AT3G55730/AT3G59060/AT3G59060/AT3G59900/AT4G18780/AT4G20380/AT4G26200/AT4G36900/AT5G10520/AT5G18560/AT5G39610/AT5G40770/AT5G47220/AT5G61590/AT5G61890/AT5G64900
AT2G40740,WRKY_WRKY55_col_a,FALSE,AT1G05010/AT1G12010/AT1G18570/AT1G22810/AT1G36060/AT1G62300/AT1G62300/AT1G74660/AT1G74840/AT1G77200/AT2G25820/AT2G28160/AT2G46370/AT2G47460/AT3G04720/AT3G04720/AT3G06490/AT3G08040/AT3G50480/AT3G51430/AT3G52430/AT4G17490/AT4G18780/AT4G19690/AT4G23750/AT5G10520/AT5G10720/AT5G13910/AT5G18560/AT5G47230/AT5G61590
AT1G62300,WRKY_WRKY6_colamp_a,TRUE,AT1G22810/AT1G48420/AT1G74840/AT2G28160/AT2G31730/AT3G04720/AT3G06490/AT3G59900/AT4G18780/AT4G19690/AT4G23750/AT5G10720/AT5G13910/AT5G18560
AT1G29280,WRKY_WRKY65_col_a,FALSE,AT1G02500/AT1G22810/AT1G62300/AT1G74840/AT2G28160/AT2G28160/AT2G33710/AT2G47460/AT3G04720/AT3G06490/AT3G08040/AT3G50480/AT3G59900/AT4G18780/AT4G19690/AT4G38130/AT5G10720/AT5G13910/AT5G18560/AT5G40770/AT5G44790/AT5G61590
AT1G29280,WRKY_WRKY65_colamp_a,FALSE,AT1G22810/AT1G48420/AT1G74840/AT2G28160/AT2G28160/AT2G47460/AT3G04720/AT3G06490/AT3G08040/AT3G50480/AT3G59900/AT4G18450/AT4G18780/AT4G19690/AT4G23750/AT4G36900/AT5G10720/AT5G13910/AT5G18560/AT5G40770/AT5G47220/AT5G61590/AT5G64900
AT4G24240,WRKY_WRKY7_col,FALSE,AT1G22810/AT2G28160/AT2G28160/AT3G04720/AT5G40770/AT5G61590
AT3G56400,WRKY_WRKY70_col,TRUE,AT1G02500/AT1G22810/AT1G36060/AT1G62300/AT1G74840/AT2G28160/AT2G46370/AT2G47460/AT3G04720/AT3G06490/AT3G08040/AT3G50480/AT3G59900/AT4G17490/AT4G18780/AT4G19690/AT4G36900/AT5G10720/AT5G18560/AT5G40770/AT5G47230/AT5G61590
AT1G29860,WRKY_WRKY71_col_a,TRUE,AT1G05010/AT1G05710/AT1G12010/AT1G22810/AT1G22810/AT1G36060/AT1G62300/AT1G74660/AT1G74840/AT2G19590/AT2G28160/AT2G28160/AT2G31730/AT2G33710/AT2G33710/AT2G33710/AT2G38120/AT2G44840/AT2G46370/AT3G04580/AT3G04720/AT3G20860/AT3G59900/AT4G18780/AT4G19690/AT4G19690/AT4G23750/AT4G36900/AT5G10720/AT5G13910/AT5G18560/AT5G61590/AT5G61890
AT5G13080,WRKY_WRKY75_col_a,TRUE,AT1G02500/AT1G05010/AT1G05710/AT1G10480/AT1G12010/AT1G18570/AT1G21140/AT1G22810/AT1G22810/AT1G36060/AT1G48420/AT1G48420/AT1G62300/AT1G62300/AT1G68765/AT1G74660/AT1G74840/AT1G74840/AT1G77200/AT2G05520/AT2G19590/AT2G25820/AT2G28160/AT2G28160/AT2G31730/AT2G33710/AT2G33710/AT2G46370/AT2G47460/AT2G47460/AT3G04720/AT3G04720/AT3G06490/AT3G08040/AT3G20860/AT3G50480/AT3G51430/AT3G59060/AT3G59900/AT4G18780/AT4G19690/AT4G26200/AT4G36900/AT5G10720/AT5G13910/AT5G18560/AT5G40770/AT5G44790/AT5G47220/AT5G61590/AT5G61890/AT5G61890
AT5G13080,WRKY_WRKY75_colamp_a,TRUE,AT1G10480/AT1G12010/AT1G22810/AT1G48420/AT1G74660/AT1G74840/AT2G19590/AT2G28160/AT2G33710/AT2G33710/AT2G46370/AT3G04720/AT3G06490/AT3G08040/AT3G50260/AT3G50480/AT3G55730/AT3G59900/AT4G18780/AT4G19690/AT4G36900/AT5G10720/AT5G13910/AT5G18560/AT5G40770/AT5G61590/AT5G61890
AT5G46350,WRKY_WRKY8_col,FALSE,AT1G02500/AT1G05710/AT1G10480/AT1G12010/AT1G18570/AT1G22810/AT1G36060/AT1G62300/AT1G68765/AT1G74840/AT1G74840/AT2G05520/AT2G19590/AT2G28160/AT2G28160/AT2G31730/AT2G33710/AT2G33710/AT2G41230/AT2G46370/AT2G47460/AT2G47460/AT3G04580/AT3G04720/AT3G06490/AT3G08040/AT3G15010/AT3G20860/AT3G50260/AT3G50480/AT3G59900/AT4G11280/AT4G18780/AT4G19690/AT4G23750/AT4G23750/AT4G32800/AT4G36900/AT4G38130/AT4G38130/AT5G10720/AT5G13910/AT5G18560/AT5G40770/AT5G44030/AT5G44790/AT5G44790/AT5G47220/AT5G52020/AT5G61590/AT5G61890/AT5G61890/AT5G67300/AT1G10480/AT1G74840/AT2G28160/AT2G28160/AT3G04720/AT3G59900/AT4G18780/AT5G18560/AT5G61590
AT5G46350,WRKY_WRKY8_colamp_a,FALSE,AT1G10480/AT1G74840/AT2G28160/AT2G28160/AT3G04720/AT3G59900/AT4G18780/AT5G18560/AT5G61590
AT3G42860,zfGRF_AT3G42860_col_a,FALSE,AT2G28160/AT3G04720/AT3G06490/AT4G19690/AT4G19690/AT5G61590
AT5G39760,ZFHD_ATHB23_col_b,TRUE,AT1G02500/AT1G05010/AT1G10480/AT1G10480/AT1G10480/AT1G12010/AT1G19220/AT1G19220/AT1G19220/AT1G21140/AT1G21910/AT1G22810/AT1G28160/AT1G28370/AT1G28370/AT1G36060/AT1G44830/AT1G44830/AT1G62300/AT1G62380/AT1G66350/AT1G70560/AT1G72360/AT1G72360/AT1G73500/AT1G73500/AT1G74660/AT1G74660/AT1G74660/AT2G02710/AT2G05520/AT2G05520/AT2G19590/AT2G19590/AT2G25820/AT2G25820/AT2G26070/AT2G28160/AT2G31730/AT2G31730/AT2G33710/AT2G33710/AT2G38120/AT2G41230/AT2G44840/AT2G44940/AT2G44940/AT2G47520/AT2G47520/AT2G47520/AT3G06490/AT3G23150/AT3G25730/AT3G25730/AT3G25730/AT3G49700/AT3G50260/AT3G50480/AT3G50480/AT3G55730/AT3G55730/AT3G59900/AT3G61630/AT4G05100/AT4G11140/AT4G11140/AT4G16750/AT4G17490/AT4G18450/AT4G18780/AT4G18780/AT4G19690/AT4G19690/AT4G20380/AT4G23750/AT4G23750/AT4G23750/AT4G23750/AT4G26200/AT4G26200/AT4G32800/AT4G36900/AT4G37580/AT4G37580/AT4G37770/AT5G02840/AT5G04950/AT5G04950/AT5G07310/AT5G07580/AT5G10510/AT5G10720/AT5G10720/AT5G10720/AT5G13910/AT5G13910/AT5G18560/AT5G18560/AT5G21120/AT5G21120/AT5G37260/AT5G37260/AT5G39610/AT5G44030/AT5G44210/AT5G44790/AT5G44790/AT5G47220/AT5G47220/AT5G47220/AT5G47230/AT5G52020/AT5G53290/AT5G56080/AT5G57390/AT5G57390/AT5G57390/AT5G59430/AT5G59430/AT5G60120/AT5G61590/AT5G61590/AT5G64900/AT5G67300/AT5G67300
AT5G39760,ZFHD_ATHB23_colamp_a,TRUE,AT1G05010/AT1G05710/AT1G10480/AT1G10480/AT1G10480/AT1G12010/AT1G19220/AT1G19220/AT1G19220/AT1G21140/AT1G21910/AT1G22810/AT1G28370/AT1G28370/AT1G28370/AT1G36060/AT1G43160/AT1G44830/AT1G62380/AT1G66350/AT1G70560/AT1G72360/AT1G73500/AT1G74660/AT2G02710/AT2G02710/AT2G05520/AT2G05520/AT2G19590/AT2G25820/AT2G26070/AT2G28160/AT2G28160/AT2G31730/AT2G33710/AT2G33710/AT2G33710/AT2G38120/AT2G41230/AT2G44840/AT2G44940/AT2G44940/AT2G47520/AT2G47520/AT3G06490/AT3G23150/AT3G25190/AT3G25730/AT3G25730/AT3G25730/AT3G49700/AT3G50480/AT3G52430/AT3G55730/AT3G59900/AT3G61630/AT4G05100/AT4G11140/AT4G11140/AT4G16750/AT4G17490/AT4G17490/AT4G18780/AT4G19690/AT4G19690/AT4G20380/AT4G23750/AT4G23750/AT4G23750/AT4G23750/AT4G26200/AT4G36900/AT4G36900/AT4G37580/AT4G37580/AT4G37770/AT5G02840/AT5G04950/AT5G07310/AT5G10720/AT5G10720/AT5G13910/AT5G13910/AT5G13910/AT5G21120/AT5G25190/AT5G25190/AT5G37260/AT5G37260/AT5G39610/AT5G44030/AT5G44790/AT5G44790/AT5G47220/AT5G47220/AT5G47220/AT5G47230/AT5G52020/AT5G57390/AT5G59430/AT5G59430/AT5G60120/AT5G67300/AT5G67300
AT2G18350,ZFHD_ATHB24_col_a,FALSE,AT1G10480/AT1G10480/AT1G36060/AT2G02710/AT2G33710/AT2G44940/AT2G44940/AT2G47520/AT4G17490/AT4G36900/AT5G37260/AT5G44790/AT5G44790
AT2G18350,ZFHD_ATHB24_colamp_a,FALSE,AT1G10480/AT1G10480/AT1G19220/AT1G19220/AT1G21910/AT1G28160/AT1G28370/AT1G28370/AT1G28370/AT1G36060/AT1G44830/AT1G70560/AT1G72360/AT1G73500/AT2G02710/AT2G02710/AT2G05520/AT2G05520/AT2G05520/AT2G19590/AT2G26070/AT2G31730/AT2G33710/AT2G33710/AT2G44940/AT2G44940/AT2G44940/AT2G47520/AT2G47520/AT3G04720/AT3G06490/AT3G23150/AT3G25730/AT3G49700/AT3G62680/AT4G05100/AT4G11140/AT4G11140/AT4G16750/AT4G17490/AT4G18780/AT4G18780/AT4G19690/AT4G23750/AT4G23750/AT4G23750/AT4G23750/AT4G26200/AT4G32800/AT4G36900/AT4G37580/AT4G37580/AT5G04950/AT5G07580/AT5G13910/AT5G13910/AT5G21120/AT5G25190/AT5G25190/AT5G37260/AT5G37260/AT5G44030/AT5G44790/AT5G44790/AT5G47220/AT5G52020/AT5G59430/AT5G59430/AT5G67300/AT5G67300
AT5G65410,ZFHD_ATHB25_col_a,TRUE,AT1G05010/AT1G05710/AT1G10480/AT1G10480/AT1G10480/AT1G12010/AT1G19220/AT1G19220/AT1G19220/AT1G21910/AT1G28160/AT1G28370/AT1G28370/AT1G28370/AT1G28370/AT1G36060/AT1G44830/AT1G62380/AT1G66350/AT1G70560/AT1G72360/AT1G72360/AT1G72360/AT1G73500/AT1G74660/AT2G02710/AT2G05520/AT2G05520/AT2G19590/AT2G25820/AT2G25820/AT2G26070/AT2G28160/AT2G28160/AT2G31730/AT2G31730/AT2G33710/AT2G33710/AT2G33710/AT2G38120/AT2G44840/AT2G44840/AT2G44940/AT2G44940/AT2G44940/AT2G47460/AT2G47520/AT2G47520/AT3G03450/AT3G06490/AT3G14230/AT3G23150/AT3G25190/AT3G25730/AT3G25730/AT3G49700/AT3G50260/AT3G50480/AT3G52430/AT3G59900/AT3G61630/AT4G05100/AT4G11140/AT4G16750/AT4G17490/AT4G17490/AT4G19690/AT4G19690/AT4G20380/AT4G23750/AT4G23750/AT4G23750/AT4G23750/AT4G26200/AT4G26200/AT4G32800/AT4G36900/AT4G36900/AT4G36900/AT4G37580/AT4G37580/AT4G37770/AT4G37770/AT5G02840/AT5G04950/AT5G04950/AT5G07310/AT5G07580/AT5G10510/AT5G10720/AT5G10720/AT5G13910/AT5G13910/AT5G13910/AT5G13910/AT5G18560/AT5G18560/AT5G21120/AT5G25190/AT5G25190/AT5G37260/AT5G37260/AT5G39610/AT5G44030/AT5G44790/AT5G44790/AT5G44790/AT5G44790/AT5G47220/AT5G47220/AT5G47220/AT5G52020/AT5G53290/AT5G57390/AT5G57390/AT5G59430/AT5G59430/AT5G60120/AT5G61590/AT5G67300/AT5G67300
AT5G65410,ZFHD_ATHB25_colamp_a,TRUE,AT1G02500/AT1G05010/AT1G05710/AT1G10480/AT1G10480/AT1G10480/AT1G12010/AT1G19220/AT1G19220/AT1G21910/AT1G21910/AT1G25560/AT1G28160/AT1G28370/AT1G36060/AT1G44830/AT1G66350/AT1G70560/AT1G72360/AT1G72360/AT1G73500/AT1G74660/AT1G77640/AT2G02710/AT2G02710/AT2G05520/AT2G05520/AT2G19590/AT2G25820/AT2G26070/AT2G28160/AT2G31730/AT2G31730/AT2G33710/AT2G33710/AT2G33710/AT2G38120/AT2G41230/AT2G41230/AT2G44840/AT2G44940/AT2G44940/AT2G44940/AT2G47460/AT2G47520/AT2G47520/AT3G03450/AT3G06490/AT3G06490/AT3G14230/AT3G23150/AT3G25190/AT3G25730/AT3G50480/AT3G52430/AT3G55730/AT3G59900/AT3G61630/AT4G05100/AT4G05100/AT4G11140/AT4G11140/AT4G16750/AT4G17490/AT4G18450/AT4G18780/AT4G19690/AT4G19690/AT4G20380/AT4G23750/AT4G23750/AT4G26200/AT4G32800/AT4G36900/AT4G36900/AT4G37580/AT4G37580/AT4G37770/AT5G02840/AT5G04950/AT5G04950/AT5G07310/AT5G07580/AT5G10510/AT5G10520/AT5G10720/AT5G13910/AT5G13910/AT5G13910/AT5G13910/AT5G18560/AT5G18560/AT5G21120/AT5G25190/AT5G25190/AT5G37260/AT5G37260/AT5G39610/AT5G39610/AT5G44030/AT5G44210/AT5G44210/AT5G44790/AT5G44790/AT5G44790/AT5G47220/AT5G47220/AT5G47220/AT5G47220/AT5G52020/AT5G53290/AT5G57390/AT5G57390/AT5G59430/AT5G59430/AT5G61590/AT5G64900/AT5G67300
AT1G14687,ZFHD_AtHB32_col200_a,FALSE,AT1G12010/AT1G19220/AT1G21910/AT1G21910/AT1G25560/AT1G28370/AT1G28370/AT1G28370/AT1G36060/AT1G44830/AT1G62300/AT1G62380/AT1G62380/AT1G66350/AT1G66350/AT1G66350/AT1G68765/AT1G68765/AT1G70560/AT1G72360/AT1G72360/AT1G73500/AT1G74660/AT1G77200/AT1G77640/AT1G77640/AT2G02710/AT2G05520/AT2G19590/AT2G19590/AT2G25820/AT2G28160/AT2G28160/AT2G31730/AT2G33710/AT2G33710/AT2G33710/AT2G38120/AT2G38120/AT2G41230/AT2G44940/AT2G46370/AT2G47520/AT3G03450/AT3G04720/AT3G08040/AT3G14230/AT3G14230/AT3G23150/AT3G25190/AT3G25190/AT3G49700/AT3G49700/AT3G49700/AT3G50260/AT3G50260/AT3G50480/AT3G50480/AT3G52430/AT3G59060/AT3G59900/AT3G62680/AT4G11140/AT4G11280/AT4G11280/AT4G18450/AT4G19690/AT4G19690/AT4G20380/AT4G20380/AT4G20380/AT4G27440/AT4G27440/AT4G27440/AT4G36900/AT4G36900/AT4G37770/AT5G04950/AT5G04950/AT5G04950/AT5G07580/AT5G07580/AT5G10510/AT5G10510/AT5G10520/AT5G10720/AT5G13910/AT5G13910/AT5G21120/AT5G37260/AT5G37260/AT5G39610/AT5G39610/AT5G40770/AT5G44210/AT5G44790/AT5G52020/AT5G52020/AT5G52020/AT5G53290/AT5G53290/AT5G56080/AT5G56080/AT5G57390/AT5G57390/AT5G57390/AT5G60120/AT5G61590/AT5G61890/AT5G61890
AT1G75240,ZFHD_ATHB33_col_a,FALSE,AT1G10480/AT1G10480/AT1G19220/AT1G19220/AT1G19220/AT1G19220/AT1G21910/AT1G21910/AT1G28160/AT1G28370/AT1G36060/AT1G48420/AT1G62380/AT1G72360/AT1G72360/AT1G72360/AT1G73500/AT1G73500/AT1G74660/AT1G74840/AT2G19590/AT2G26070/AT2G31730/AT2G31730/AT2G33710/AT2G33710/AT2G44840/AT2G44940/AT2G44940/AT2G44940/AT2G44940/AT2G44940/AT2G47460/AT2G47520/AT2G47520/AT3G03450/AT3G06490/AT3G06490/AT3G23150/AT3G25730/AT3G52430/AT3G59900/AT4G05100/AT4G05100/AT4G11140/AT4G11140/AT4G11280/AT4G16750/AT4G17490/AT4G18780/AT4G19690/AT4G19690/AT4G23750/AT4G23750/AT4G23750/AT4G23750/AT4G26200/AT4G32800/AT4G36900/AT4G37580/AT4G37580/AT5G07580/AT5G10510/AT5G10720/AT5G13910/AT5G13910/AT5G13910/AT5G13910/AT5G18560/AT5G18560/AT5G25190/AT5G37260/AT5G39610/AT5G44030/AT5G44210/AT5G44790/AT5G44790/AT5G44790/AT5G47220/AT5G47220/AT5G47220/AT5G47220/AT5G52020/AT5G52020/AT5G53290/AT5G57390/AT5G59430/AT5G60120/AT5G61590/AT5G64900/AT5G67300/AT5G67300
AT1G75240,ZFHD_ATHB33_colamp_a,FALSE,AT1G02500/AT1G05710/AT1G10480/AT1G10480/AT1G10480/AT1G12010/AT1G19220/AT1G19220/AT1G21140/AT1G21910/AT1G28160/AT1G28370/AT1G44830/AT1G62380/AT1G66350/AT1G72360/AT1G72360/AT1G73500/AT1G73500/AT1G74660/AT2G02710/AT2G19590/AT2G26070/AT2G31730/AT2G33710/AT2G33710/AT2G44940/AT2G44940/AT2G47460/AT2G47520/AT2G47520/AT3G03450/AT3G06490/AT3G14230/AT3G14230/AT3G23150/AT3G25190/AT3G55730/AT3G59900/AT4G05100/AT4G17490/AT4G18780/AT4G19690/AT4G19690/AT4G23750/AT4G23750/AT4G26200/AT4G32800/AT4G36900/AT4G37580/AT4G37580/AT5G02840/AT5G07580/AT5G10510/AT5G10720/AT5G13910/AT5G13910/AT5G13910/AT5G37260/AT5G37260/AT5G44030/AT5G44790/AT5G44790/AT5G47220/AT5G47220/AT5G52020/AT5G56080/AT5G59430/AT5G59430/AT5G60120/AT5G61590/AT5G64900/AT5G67300
AT3G28920,ZFHD_ATHB34_col_a,FALSE,AT1G10480/AT1G10480/AT1G21910/AT1G36060/AT2G33710/AT2G44940/AT2G47520/AT4G05100/AT4G17490/AT4G20380/AT4G23750/AT5G02840/AT5G07310/AT5G10720/AT5G13910/AT5G25190/AT5G47220/AT5G47220/AT5G52020/AT5G59430/AT5G67300
AT3G28920,ZFHD_ATHB34_colamp_a,FALSE,AT1G05010/AT1G05710/AT1G10480/AT1G10480/AT1G10480/AT1G12010/AT1G19220/AT1G19220/AT1G21140/AT1G21140/AT1G21910/AT1G28160/AT1G28370/AT1G36060/AT1G44830/AT1G62380/AT1G66350/AT1G66350/AT1G70560/AT1G72360/AT1G72360/AT1G73500/AT1G73500/AT1G74660/AT1G77640/AT2G02710/AT2G05520/AT2G05520/AT2G19590/AT2G31730/AT2G31730/AT2G33710/AT2G33710/AT2G38120/AT2G44840/AT2G44840/AT2G44940/AT2G44940/AT2G44940/AT2G46370/AT2G47520/AT2G47520/AT2G47520/AT3G06490/AT3G14230/AT3G14230/AT3G23150/AT3G25730/AT3G50480/AT3G52430/AT3G52430/AT3G55730/AT3G59060/AT3G59900/AT3G61630/AT4G05100/AT4G16750/AT4G17490/AT4G18780/AT4G19690/AT4G19690/AT4G20380/AT4G23750/AT4G26200/AT4G26200/AT4G36900/AT4G36900/AT4G37580/AT5G02840/AT5G04950/AT5G07310/AT5G07580/AT5G10510/AT5G10520/AT5G10720/AT5G13910/AT5G13910/AT5G13910/AT5G18560/AT5G25190/AT5G37260/AT5G37260/AT5G37260/AT5G39610/AT5G40770/AT5G44030/AT5G44030/AT5G44210/AT5G44790/AT5G44790/AT5G44790/AT5G47220/AT5G47220/AT5G47220/AT5G52020/AT5G52020/AT5G52020/AT5G53290/AT5G57390/AT5G57390/AT5G59430/AT5G59430/AT5G60120/AT5G64900/AT5G67300
